track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre
5Y2n6pW4Vqr4Mzkd9V4Uk8,Ray Of Solar,['Swedish House Mafia'],72,3qoGM4yHcw91XeCA6bC7Pb,Ray Of Solar,2023-08-04,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4b93D55xv3YCH5mT4p6HPn,Ocean Drive,['Duke Dumont'],71,6AlOjPdNpM41lMVSjjsrUM,Duality,2020-04-17,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
0vZCG0H9KhtU7K8MEUVAoV,Tsunami,"['DVBBS', 'Borgeous']",65,7p38vlEZaMNySKQVSSWUm8,Tsunami,2013-09-02,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
6ho0GyrWZN3mhi9zVRW7xi,Losing It,['FISHER'],72,143cxYCazoiNfviHRmxkdv,Losing It,2018-07-13,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,['Peggy Gou'],86,2LVDNOUUy2g8517ZEtQIcK,(It Goes Like) Nanana [Edit],2023-06-15,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5L2l7mI8J1USMzhsmdjat9,Red Lights,['Tiësto'],65,4SHlBT6B3kL8bdj6X2xHRp,A Town Called Paradise,2014-06-13,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"['David Guetta', 'Anne-Marie', 'Coi Leray']",85,327tc3Eruk1HP1w62iqROy,Baby Don't Hurt Me,2023-04-06,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",82,22UyygZceCIfoE0RhENgKx,Miracle (with Ellie Goulding),2023-03-10,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),"['Avicii', 'Sandro Cavazza']",78,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),2017-08-10,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",75,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),2021-04-15,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),"['Jax Jones', 'MNEK']",75,5vSLX6JljaSXuRY2Wqi6xL,Where Did You Go (feat. MNEK),2022-02-04,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3JhgPs7rbmzLBWRvHlel8U,Bad Memories,"['MEDUZA', 'James Carter', 'Elley Duhé', 'FAST BOY']",74,1ipPj2xEiVWibPm6V1LqEc,MEDUZA,2023-10-13,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
023H4I7HJnxRqsc9cqeFKV,I Got U,"['Duke Dumont', 'Jax Jones']",66,5U06Y2CHfkglWCTyqY98pN,I Got U,2014-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),"['Shouse', 'David Guetta']",76,2HYufzr6XUqSurRZdY0D9w,Love Tonight (David Guetta Remix),2021-06-11,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,['Otto Knows'],66,6yEb0IID8Uc99lvC3QtWD4,Million Voices,2012-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4qDpLaFGf5ampf2DXD2TMA,Where You Are,"['John Summit', 'Hayla']",75,4bIEy1wDeaEklS1BanbsmR,Where You Are,2023-03-03,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
36gcliMRX1vCpgnrZE3dFZ,10:35,"['Tiësto', 'Tate McRae']",77,1Pl9ZGXwayXPg5qRVpYo74,DRIVE,2023-04-21,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,"['David Guetta', 'Kid Cudi']",72,6YjGFGvxaNPwD2sQjECHSX,Memories (feat. Kid Cudi) [2021 Remix],2021-01-08,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,['Mau P'],74,060SvgMzLKrNzpvVLK5gSo,Drugs From Amsterdam,2022-09-16,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2LxdNADWier3MKTei8FbOY,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),"['Oliver Heldens', 'Nile Rodgers', 'House Gospel Choir']",69,7rE2qU0GsiIiNd4VPupV3B,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),2022-05-06,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
1HrMWH5GUdK6Yi94rbANJA,Cola,"['CamelPhat', 'Elderbrook']",72,4Mz3YFnTKm7JbuOi25mDWH,Cola,2017-06-16,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,"['Zedd', 'Hayley Williams']",63,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
62OQBLpD3TmkqbtTPqqdRt,Adieu,['Tchami'],49,01kkI1Lzq9k0aJcTAJqudd,Adieu,2017-02-03,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
0VffaI2jwQknRrxpECYHsF,Greyhound,['Swedish House Mafia'],61,4ljisoNarj0BpQSMIEv88L,Until Now,2012-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4AFlChQQJbB1MOCgOiiyYc,Drums (Feat. Kim Petras),"['James Hype', 'Kim Petras']",71,5Xs1g4UOOm6NBk4cSxyl2M,Drums (Feat. Kim Petras),2023-10-06,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
780be5fB7823aHG06mwTat,Baianá,['Bakermat'],73,5pmFI5q0ob82elppBCel0W,The Ringmaster,2020-10-09,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5w9upngVRHNjdZcRC7Xxr2,Delilah (pull me out of this),"['Fred again..', 'Delilah Montagu']",73,5q2iMctlDvEMYVIawF6Vop,Actual Life 3 (January 1 - September 9 2022),2022-09-06,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4EmH2iRucAgCOnhuJRotUi,Drifting,['Tiësto'],75,2kLk6nNB65O9AA6EmaI5DG,Drifting,2023-06-22,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),"['David Guetta', 'Sam Martin']",69,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-21,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3lsiqFV6SKhBgzQCpuM1JR,Miracle (with Ellie Goulding) - Mau P Remix,"['Calvin Harris', 'Ellie Goulding', 'Mau P']",60,2F5dzEAJZlxxMI0uGOQfYt,Miracle (with Ellie Goulding) [Mau P Remix],2023-04-21,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
1EIjtTM4j3veLBfj6gd4Vk,Won't Look Back,['Duke Dumont'],55,5uGSRiMZDk5YyihA039dpz,Won’t Look Back,2014-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2uMbCJ8lxF7hqpQUaeo42D,Do It Right,"['Martin Solveig', 'Tkay Maidza']",56,0O9TE4lPPsojRsKkWqByVn,Do It Right,2016-05-20,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,"['Zedd', 'Jon Bellion']",68,4jKdXIJckKh7la6xHuKwRT,True Colors,2015-05-18,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3dhPpCQvw3kn7so6mkTbJ3,After Life (feat. Stacy Barthe),"['Tchami', 'Stacy Barthe']",48,7uZZFBdOR9qqmmV5WLUDNP,After Life (feat. Stacy Barthe),2015-03-17,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4eDYMhIin1pSLIG96f1aD0,Addicted To You,['Avicii'],74,2H6i2CrWgXE1HookLu8Au0,True,2013-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
6TR0FGw4zhlGbQALN065AI,Breathe,"['CamelPhat', 'Cristoph', 'Jem Cooke']",63,7c4A33WznTkdnqBEmLsWWF,Breathe,2018-11-16,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),"['VINAI', 'VAMERO']",69,4DsxykS9CPTnJPeoWXkRV8,Rise Up (feat. Vamero),2020-05-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5NYejXf1mwigePilCGLjdM,Call Me A Spaceman,"['Hardwell', 'Mitch Crown']",60,1R4ANAFrHwOdYG1tmz3gla,Spaceman,2012-02-06,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
3KruoUtSkm84Az0bJunnxl,Baila Conmigo,['Tiësto'],65,00RgZ3hZH9WpvBksu2hx5G,Baila Conmigo,2022-07-29,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
00E0Z2jrF7reoHps4zcbWQ,Car Keys (Ayla),"['Alok', 'Ava Max']",76,1yUD0trOHc8dudwm9VAiHs,Car Keys (Ayla),2023-06-30,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,"['Sebastian Ingrosso', 'Tommy Trash', 'John Martin']",65,2UgmfoJF7x7cQmWADnoQdG,Reload (Vocal Version / Radio Edit),2013-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light - For Club Play Only, Pt. 6","['Duke Dumont', 'Shaun Ross']",60,7Fg3ZnH71oqPnuNNUMYK5w,"Red Light Green Light (For Club Play Only, Pt. 6)",2019-02-22,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
6t4VHEcJ7Kek9pgGHlDp6R,Push To Start (feat. No/Me),"['Noizu', 'Westend', 'No/Me']",66,5kbNGOCcd1B1nxU1y1Mizb,Push To Start (feat. No/Me),2023-02-24,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
76fqWMe0buqQoaNTIbLWmr,Mammoth,"['Dimitri Vegas & Like Mike', 'MOGUAI']",52,4H0bjkai5WPp6Y5oLpk2iv,Mammoth,2013-03-19,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4G4patpYxsF6ovHZOX9wgR,Human (feat. Echoes),"['John Summit', 'Echoes']",61,0LsQJbzouY38Os8GXxn5dO,Human (feat. Echoes),2021-11-24,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4lhqb6JvbHId48OUJGwymk,Hey Brother,['Avicii'],78,2H6i2CrWgXE1HookLu8Au0,True,2013-01-01,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",72,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-29,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
4QcDkuGQx9824a6X9BZF4e,Places,"['Martin Solveig', 'Ina Wroldsen']",60,7jTFTS9Tt190soRQDUuLRD,Places,2016-11-25,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
65jASlroO8NYkHNyE1KGFt,Blue Monday (feat. JD Davis),"['Oliver Heldens', 'DJs From Mars', 'JD Davis']",55,61mqIm6BImQCijUTwJg05t,Blue Monday (feat. JD Davis),2023-05-19,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
0NIC4unbe5KZOp1d9T7OaF,Secrets,"['Tiësto', 'KSHMR', 'VASSY']",63,57bABnvvPfNhBQRI70dqlU,"Club Life, Vol. 4 - New York City",2015-05-18,EDM House Mix,37i9dQZF1EIdDyy28MYSyS,edm
6BePGk3eCan4FqaW2X8Qy3,10:35,"['Tiësto', 'Tate McRae']",78,77wWx9sOCJiy0wcn0P44NO,10:35,2022-11-03,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6W9qtw3ddhkYznaOxB50p8,The Feeling,['Lost Frequencies'],74,4Ec0qA1sxuX6vrViAwkxxG,The Feeling,2023-06-09,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",82,22UyygZceCIfoE0RhENgKx,Miracle (with Ellie Goulding),2023-03-10,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1CcLA0eaauck34YEIrvAAq,When We Were Young (The Logical Song),"['David Guetta', 'Kim Petras']",80,3vT1YpvKNkGVN3XE1f3kQY,When We Were Young (The Logical Song),2023-11-10,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,['Peggy Gou'],86,2LVDNOUUy2g8517ZEtQIcK,(It Goes Like) Nanana [Edit],2023-06-15,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2grS8y9w2vVp7sDJ3RnSx9,Cynical,"['twocolors', 'Safri Duo', 'Chris de Sarandy']",68,2FSVbytdzBlR6SBT4AFewv,Cynical,2023-06-30,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6GomT970rCOkKAyyrwJeZi,Move Your Body,"['Öwnboss', 'Sevek']",76,4l9wMVL4XAM5jPMXP5RAbL,Move Your Body,2021-10-29,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
7zyvQ8sb72g4RuwBpcuGUP,Home Alone (with Marnik),"['Naeleck', 'Vini Vici', 'Marnik']",76,4PX1HXUcKRTNYEQOcBfpsc,Home Alone (with Marnik),2023-10-27,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0zKbDrEXKpnExhGQRe9dxt,Lay Low,['Tiësto'],78,0EYKSXXTsON8ZA95BuCoXn,Lay Low,2023-01-06,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
22dUzMFttcR3uU17NcOAIv,Desire (with Sam Smith),"['Calvin Harris', 'Sam Smith']",82,3XDtRvXV5DR1xZfvcneG2C,Desire (with Sam Smith),2023-07-28,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']",89,7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),2022-08-26,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2Iks5m5CbOIjgOq129erIA,Flashback,"['Cartoon', 'Jéja', 'Elina Born']",59,4keoQuXpVddhauneIBzePG,Flashback,2023-06-16,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),"['Marnik', 'Naeleck', 'VINAI']",80,3FrWieInAhMTL33yALP6H0,Boyz In Paris (with VINAI),2023-07-28,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1cQld05IcUDw3RCFt7uymW,Be The One,['Eli Brown'],73,03CJTIUvULKcMHjr0qjZtK,Be The One,2023-03-31,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2yc8VXAhrtTOGUd4hAdtaO,The Devil's Got A Deal,['22Bullets'],48,4hZwHcAMtmrJ2f3LY4pXaH,The Devil's Got A Deal,2023-11-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1ZllVsYbtK2IC2ks1PIy1H,Kabuki,"['Naeleck', 'Oddity']",58,3W6yWTOsemL4cr1mRmzb1H,Kabuki,2023-09-22,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
7fZBQnc0zXwVybgCIrQQil,Belly Dancer,"['Imanbek', 'BYOR']",79,2npvQTpyjLtapBWTNTNlqn,Belly Dancer,2022-02-18,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
41TkFhNYljV7omolLJ6Squ,Creep - BYOR Remix,"['Naeleck', 'Haley Reinhart', 'BYOR']",66,4ERXMDR950yB8PuF7cMvkV,Creep (BYOR Remix),2022-09-16,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
59NraMJsLaMCVtwXTSia8i,Prada,"['cassö', 'RAYE', 'D-Block Europe']",90,5MU0RmBSpoSxOPYBfcobDc,Prada,2023-08-11,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,"['Aaron Smith', 'Krono', 'Luvli']",76,2J2f6vGACFrRghO1Ki74BE,Dancin (feat. Luvli) [Krono Remix],2014-11-07,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
5f1umYAaM6U1CoNZnpNA8e,Over Me,"['Rudeejay', 'Flakkë', 'Nino Lucarelli']",50,7F9Elk0wHTDxvwoY0pbFoU,Over Me,2023-09-01,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0mZFBV9kO5a9DmzV16j9IA,Time Machine (with MSPUIYI),"['Gammer', 'Naeleck', 'MSPUIYI']",57,1Xu73EVMOz9PQm6NhUmt1w,Time Machine (with MSPUIYI),2023-11-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,"['David Guetta', 'Anne-Marie', 'Coi Leray']",85,327tc3Eruk1HP1w62iqROy,Baby Don't Hurt Me,2023-04-06,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
4T49o23TlFgm1AEEz4uIhM,Memories,"['Highup', 'DJ SODA', 'Justin J. Moore']",50,0BQIqS7CzTfYAQY5H9DU5S,Memories,2023-12-08,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0rMuFOja3DhVSuXQeae25C,Sleep,"['ConKi', 'Rolipso', 'Runforrest']",64,49rPIZxBEwNFxZSdhcjiMr,Sleep,2023-06-01,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
35Vnov9yP4UAt5zHr6iQCA,Lilith,"['Naeleck', 'BIGMOO', 'Paul Keen']",60,3CWGVBrh7uSo9xL9tJ5QlG,Lilith,2023-10-13,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
5xKJI9aPQhuTdTq8BrJ8fL,Ferrari,"['James Hype', 'Miggy Dela Rosa']",2,4WLkmuc0lGCBJLtj1yxJI0,Ferrari,2022-03-15,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2XLfSBAZGQgVh8wovaetaj,Kingdom Party (with Naeleck),"['Alfons', 'Naeleck']",49,3MeohIiUvC93Rf1GL8dsgj,Kingdom Party (with Naeleck),2023-10-06,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
37xIgCCeBjCFahVifaJTf9,Dancing Alone,"['Mangoo', 'EUROBEAT', 'Rumor']",46,4k9lsTUIjdO4Vh5UqOzU5p,Dancing Alone,2023-03-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
18asYwWugKjjsihZ0YvRxO,The Motto,"['Tiësto', 'Ava Max']",77,278z9UXJaMNDH9Bel9uAxV,The Motto,2021-11-04,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
5uERB9eIMX1mozhIW7XyCX,The Sound,['Jay Hardway'],47,0uri04wRc2whr9SDFk8lT8,The Sound,2023-07-21,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1rJi92B8H5p52UzMDpJYtg,Sweet Dreams,"['DJ Fluke', 'undy']",52,0BkKWWLNJnZONosuFbjZZK,Sweet Dreams,2023-07-07,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
7sgvwMVqZB2QQaOr03K3l4,Nord Try,['Tom Enzy'],42,1V4bywcR148BIAAJD5k5ZU,Nord Try,2023-05-19,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2PqNXwl0DmZWUgiYvumEAJ,Rakata Rakata,['CASHEW'],45,3jzEjDE5quJNbNn66QAWgb,Rakata Rakata EP,2023-07-21,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2Y6ighvPsMpW8fIfUQzYXf,Turn Up The Volume,"['Stafford Brothers', 'Taylr Renee']",46,1VZIx8VbOceGLo2snGw5im,Turn Up The Volume,2023-11-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
4ntwMws17qmbQUI1NemGqd,Seven Nation Army,"['DJ Fluke', 'Jaki Nelson']",67,0R4f3m05IHfoq3aPPCPuto,Seven Nation Army,2021-01-22,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
586UQta4cAtG4SGNyHgLsR,Creator,['EchoStorms'],45,5ElHONj4qmiAISPmNHt7xU,Creator,2023-04-21,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
08bg5QA5OQ31h73avz0pXP,Stay,"['Naeleck', 'Jenil', 'Heon Seo']",59,54iL3kNsVKabu3MTAS5Gvb,Stay,2021-09-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
3vi2FVbqrYCMPJnnUxcv8i,Be My Lover,['Bombs Away'],50,4zGdJvLtiev0UMHdfc7k28,Be My Lover,2023-06-09,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
78wtvMoxgNw8Rv1GKfEew8,When The Rhythm Calls,"['CARSTN', 'PRISKA']",55,25eZrFfuhlUFoVmUFEup7G,When The Rhythm Calls,2023-11-24,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2ukNKXAUFhBfPlmZ1bLiyt,Not Fair,"['Badscandal', 'Luiza Miranda']",41,4igkzhAKmILx48NWnYuhry,Not Fair,2023-11-15,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0RgUxB0pyyzPm5apCmBnHZ,Tu Es Foutu,"['ConKi', 'B.R.T', 'NAJA']",62,3BADGSgG4szlXi8Mzf6SBu,Tu Es Foutu,2022-09-15,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2vtXpXdZ0DSZokARFx2uXH,Good 4 Me,"['Flakkë', 'Sammy Boyle', 'JKLN']",43,1MBKnz0WMUsVG2ElXC5ZTL,Good 4 Me,2023-01-13,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
3q2EghgEtxhAkWMV1dqLr7,Another Life,"['EchoStorms', 'Yasmin Jane']",46,3sDdsZOfO1Y9ZTjueY9VT4,Another Life,2023-09-29,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
16O8B4vtErypg6szGvJmMK,You Don't Know Me,"['Waztoo', 'Émilie Rachel']",45,57ZH15akElwzPRIVOR95Yo,You Don't Know Me,2023-11-10,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6PILotmKgyucOyFV5iJJZ2,Lose You Tonight,"['Brennan Heart', 'Trevor Guthrie']",58,6gj3a9h0C4E0Kqx5kXAMdV,Lose You Tonight,2023-11-17,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6GtOPQrOpcjDCIz2lVlaUf,Innocent,"['B.R.T', 'Lexi White']",54,0m1HpQhKIiiLPI1oIzUQU9,Innocent,2023-11-23,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0ic0iGmElvGLyYcITm3Yod,I Feel The Magic,"['Lucky Luke', 'Naeleck', 'ZHIKO']",57,1GMnQFmswk86qt3vgCzTTE,I Feel The Magic,2023-07-07,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0PTBzSUjOmfJykEs66Gnh0,Heart Of Peace,"['ZHANGYE', 'Zhou Shen']",46,0xHDmFjnzYtzMU3II31e2z,Heart Of Peace,2023-06-09,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
4tfH1oTsLYn78DpAvNqNHS,Talk To Me,"['Jost', 'Mentum']",47,6O3kIitDFMHhuInBRpYu12,Talk To Me,2023-11-17,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
5O3W2bIWn4GmPH6l8Qh7Bi,Everyone Nose,"['Brett Allen', 'Bombs Away']",48,2EpHeLm2QhT9AL7Rj9oKjv,Everyone Nose,2023-10-20,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
2QYlLz4A0OHJdxivUCyZFd,Go,['Robbie Rivera'],23,2NeJuOZTMvJYNGKU2T887x,Go,2023-06-16,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
76K4ShMg2oDyw6VfKeabB8,My Own Advice,"['William Black', 'ILLENIUM', 'Alana Springsteen']",54,38RdF3YX7jMghQqhjAvXi4,My Own Advice,2023-10-13,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6p0w8fIsPUNk6kVHCxNqvn,Neurose 2.0,['Flakkë'],47,6VSMvcgi4WWfWBY8yKJoe5,Neurose 2.0,2023-06-23,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
6vxIESInAmpvHpE1DNLVJR,10:35,"['Harddope', 'LexMorris', 'Nito-Onna']",50,7laJD2HeWrzEgelIQmx0fl,10:35,2023-09-01,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
0aOFLVzkfXPuh8j8v3sShe,Let It Go,"['ConKi', 'Rolipso', 'Shiah Maisel']",59,2425ixzDuL4Oy9WEDsKnEp,Let It Go,2023-02-16,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
45Q8FBzKZSIG5KsIe7VabG,Paradise (feat. Modi),"['Thierry Von Der Warth', 'Modi']",65,2KnmXGIW5lO2EBx8vgSKy3,Paradise (feat. Modi),2023-09-01,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1ZlMrGF1kkUUMrGzemJ89T,If I Never Met You,['Ex Communicado'],36,3Cd4b4ug5TVObrjVuVgVEm,If I Never Met You,2023-12-07,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"['Alesso', 'Zara Larsson']",78,66W7mt0wKGLFALilLBLfU6,Words (feat. Zara Larsson),2022-04-22,EDM Music 2023 (Top 100),2e3dcRuo9uDH6qD3NOGKAL,edm
